Time;Time Code;Country Name;Country Code;Population density (people per sq. km of land area) [EN.POP.DNST];Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS];Prevalence of HIV, female (% ages 15-24) [SH.HIV.1524.FE.ZS];School enrollment, primary, private (% of total primary) [SE.PRM.PRIV.ZS];People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS];Labor force participation rate, female (% of female population ages 15+) (national estimate) [SL.TLF.CACT.FE.NE.ZS];Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS];Urban population (% of total population) [SP.URB.TOTL.IN.ZS];Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5];Forest area (% of land area) [AG.LND.FRST.ZS];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS];Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN];GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD];Access to electricity (% of population) [EG.ELC.ACCS.ZS]
2022;YR2022;Uzbekistan;UZB;..;..;..;0.726100027561188;96.6228099580116;..;..;50.466;3.71502268003063;..;..;74.293;9140;100
2022;YR2022;Vanuatu;VUT;..;..;..;..;91.3375162948399;..;..;25.816;0.667503213564302;..;..;73.067;3700;70
2022;YR2022;Viet Nam;VNM;..;..;0.1;..;97.9568165843155;69.137;0.975;38.766;3.33960790026722;..;..;79.29;13370;100
2022;YR2022;West Bank and Gaza;PSE;..;..;..;43.6279487609863;98.4446403150219;18.577;18.801;77.291;..;..;..;75.948;7610;100
2022;YR2022;Yemen, Rep.;YEM;..;..;0.1;..;61.7582437029235;..;..;39.188;0.363929740833901;..;..;67.222;..;76
2022;YR2022;Zambia;ZMB;..;..;4.5;..;68.2478065027082;53.966;5.094;45.761;0.463125712651444;..;1.18630432872079;64.51;3650;47.8
2022;YR2022;Zimbabwe;ZWE;..;..;4.4;..;62.2942549617495;59.708;9.585;32.395;0.626431593519257;..;0.42705656262948;62.094;3590;50.1
2022;YR2022;American Samoa;ASM;..;..;..;..;..;..;..;87.196;0.00225871298534095;..;..;..;..;..
2022;YR2022;Andorra;AND;..;..;..;4.68407011032104;100;..;..;87.811;..;..;..;..;75090;100
2022;YR2022;Antigua and Barbuda;ATG;..;..;..;..;98.3649356183032;..;..;24.346;2.9617226411271;..;..;81.645;28280;100
2022;YR2022;Aruba;ABW;..;..;..;..;..;..;..;44.052;4.27544741415755;..;..;77.681;43670;99.9
2022;YR2022;Austria;AUT;..;..;..;6.29622983932495;99.9999993664088;56.552;12.361;59.256;6.76570538488192;..;0.772607157386914;83.5;70930;100
2022;YR2022;Bahamas, The;BHS;..;..;0.3;..;..;..;..;83.492;3.52745472994068;..;..;77.843;31920;100
2022;YR2022;Bahrain;BHR;..;..;..;38.0124015808105;99.9198990209829;..;..;89.743;25.7806339078121;..;3.17213705490747;80.497;57970;100
2022;YR2022;Barbados;BRB;..;..;0.3;13.2797603607178;98.5144504186196;..;..;31.324;2.39387860173629;..;..;79.581;17380;100
2022;YR2022;Belgium;BEL;..;..;0.1;54.0676002502441;100;50.804;13.823;98.153;7.73715036025732;..;1.17973708133594;83.9;69310;100
2022;YR2022;Bermuda;BMU;..;..;..;..;99.9031400170636;..;..;100;4.99253085934429;..;..;84.507;112650;100
2022;YR2022;British Virgin Islands;VGB;..;..;..;27.3236808776856;99.8643835616439;..;..;49.331;2.06676249800351;..;..;79.256;..;100
2022;YR2022;Brunei Darussalam;BRN;..;..;..;..;99.9000511641487;52.886;5.066;78.854;20.8811987474443;..;2.3696474066313;76.791;81060;100
2022;YR2022;Bulgaria;BGR;..;..;0.1;2.08950996398926;99.0625327881186;50.571;13.756;76.363;7.74981411725145;..;1.50812345474607;78.1;34300;100
2022;YR2022;Canada;CAN;..;..;..;6.58217000961304;99.2221843145889;61.475;12.093;81.752;14.9483053723747;..;1.23665591258666;83.58;61230;100
2022;YR2022;Cayman Islands;CYM;..;..;..;48.8459815979004;95.4978527607362;..;..;100;4.47122522050476;..;..;..;60120;100
2022;YR2022;Channel Islands;CHI;..;..;..;..;..;..;..;31.077;..;..;..;83.635;..;100
2022;YR2022;Chile;CHL;..;..;0.1;62.9438514709473;99.9999982963226;50.104;9.329;87.912;4.73678661099904;..;1.8339814713597;81.877;30080;100
2022;YR2022;Croatia;HRV;..;..;..;1.18254995346069;..;46.848;13.798;58.219;4.46748024517843;..;2.16749051634117;80.7;42510;100
2022;YR2022;Curacao;CUW;..;..;..;..;..;..;..;89.025;..;..;..;..;29470;100
2022;YR2022;Cyprus;CYP;..;..;..;11.9053802490234;99.7650627352206;59.632;7.991;66.911;5.96114385435577;..;1.81479665162789;83.673;49730;100
2022;YR2022;Czechia;CZE;..;..;0.1;3.8159499168396;99.8808566286988;52.161;13.318;74.377;9.51495288938897;..;1.35806383214179;82;49350;100
2022;YR2022;Denmark;DNK;..;..;0.1;18.3404598236084;100;59.42;7.89;88.367;4.93962683954039;..;1.418960371433;83.2;80530;100
2022;YR2022;Estonia;EST;..;..;0.1;7.36745023727417;100;60.632;12.416;69.609;8.04239198125797;..;2.08666579059428;82.4;46760;100
2022;YR2022;Faroe Islands;FRO;..;..;..;..;100;..;..;42.779;0.0395554718402712;..;..;85.4;78740;100
2022;YR2022;Finland;FIN;..;..;..;1.74970996379852;100;58.169;17.215;85.681;6.71778040231774;..;1.72168290261653;83.8;63180;100
2022;YR2022;French Polynesia;PYF;..;..;..;..;100;..;..;62.17;3.12362257941289;..;..;85.977;..;100
2022;YR2022;Gibraltar;GIB;..;..;..;9.45991992950439;100;..;..;100;20.3252779564458;..;..;84.691;..;100
2022;YR2022;Greece;GRC;..;..;0.1;6.90612983703613;99.9999994922049;44.674;20.435;80.357;5.44524226188004;..;3.69207449516864;83.3;38520;100
2022;YR2022;Greenland;GRL;..;..;..;..;100;..;..;87.727;8.22258696457881;..;..;73.41;..;100
2022;YR2022;Guam;GUM;..;..;..;..;99.6952;..;..;95.091;0.00174648084110517;..;..;82.046;..;100
2022;YR2022;Guyana;GUY;..;..;0.4;..;95.859737279822;..;..;27.022;4.70369445275656;..;0.569847554986499;69.399;36660;93
2022;YR2022;Hong Kong SAR, China;HKG;..;..;..;19.6566295623779;100;52.911;3.926;100;4.41583969725433;..;..;86.77;73080;100
2022;YR2022;Hungary;HUN;..;..;..;20.4873104095459;100;53.681;11.429;72.552;4.90424811740022;..;1.52573720690762;79.5;42320;100
2022;YR2022;Iceland;ISL;..;..;0.1;3.38257002830505;100;70.698;6.276;93.992;9.31484831270959;..;..;83.4;73180;100
2022;YR2022;Ireland;IRL;..;..;..;0.997500002384186;95.9914050398065;59.413;10.905;64.183;7.36967956982117;..;0.225109121716702;84.9;96100;100
2022;YR2022;Isle of Man;IMN;..;..;..;..;99.8838516129032;..;..;53.271;..;..;..;82.732;..;100
2022;YR2022;Israel;ISR;..;..;..;24.0170993804932;100;61.148;6.207;92.763;6.46311273868689;..;4.51139144256367;84.8;51690;100
2022;YR2022;Kuwait;KWT;..;..;0.1;..;100;..;..;100;25.7959419265928;..;4.53134521182107;82.752;64170;100
2022;YR2022;Latvia;LVA;..;..;0.1;3.74678993225098;98.8935273885372;55.614;12.803;68.54;3.56787307323733;..;2.04986513456443;79.6;41010;100
2022;YR2022;Liechtenstein;LIE;..;..;..;..;100;..;..;14.538;..;..;..;85.6;..;100
2022;YR2022;Lithuania;LTU;..;..;0.1;5.74217987060547;98.0394016663634;58.835;20.382;68.465;4.68414229356214;..;2.52262366538611;80.3;49160;100
2022;YR2022;Luxembourg;LUX;..;..;0.1;11.0867300033569;99.8859478338476;57.978;9.368;91.881;11.6165444041751;..;0.700406724896945;85.3;98650;100
2022;YR2022;Macao SAR, China;MAC;..;..;..;96.7872619628906;100;..;..;100;3.23288758976247;..;..;87.98;73180;100
2022;YR2022;Malta;MLT;..;..;0.1;41.8654518127441;100;63.079;2.997;94.875;3.22982114917165;..;0.499206864990125;84.8;53380;100
2022;YR2022;Monaco;MCO;..;..;..;32.5153388977051;100;..;..;100;..;..;..;..;..;100
2022;YR2022;Nauru;NRU;..;..;..;..;..;..;..;100;0;..;..;67.841;20020;100
2022;YR2022;New Caledonia;NCL;..;..;..;..;99.5386729881695;52.634;19.304;72.325;19.9164236762439;..;..;84.612;..;100
2022;YR2022;New Zealand;NZL;..;..;0.1;2.16394996643066;100;66.898;..;86.884;6.32593996716955;..;1.1788672845172;84.4;50770;100
2022;YR2022;Northern Mariana Islands;MNP;..;..;..;..;100;..;..;91.983;0;..;..;..;..;100
2022;YR2022;Norway;NOR;..;..;..;3.91862988471985;100;62.161;6.686;83.664;7.74834450435183;..;1.63766554089693;84.2;128020;100
2022;YR2022;Oman;OMN;..;..;0.1;15.2403297424316;92.4399687647301;39.93;..;87.75;20.0269082127082;..;5.16766661805132;76.046;39750;100
2022;YR2022;Palau;PLW;..;..;..;..;99.5704494394572;..;..;81.956;75.1647743007477;..;..;..;17010;100
2022;YR2022;Panama;PAN;..;..;0.2;13.1344203948975;94.6515652983232;49.71;7.021;69.141;2.5822367786823;..;..;80.091;34740;95
2022;YR2022;Poland;POL;..;..;..;7.49892997741699;90.3695800959207;51.189;4.312;60.134;8.74358249522585;..;2.38851188830618;81.3;44880;100
2022;YR2022;Portugal;PRT;..;..;0.1;13.0448598861694;99.2604090152506;54.701;8.078;67.381;3.9656939332761;..;1.35438934019624;84.5;43870;100
2022;YR2022;Puerto Rico;PRI;..;..;..;..;100;..;..;93.61;3.91806126058309;..;..;83.897;31480;100
2022;YR2022;Qatar;QAT;..;..;0.1;63.6263313293457;99.9889721417312;61.73;..;99.318;38.0754563244261;..;6.96216611853725;83.101;116870;100
2022;YR2022;Romania;ROU;..;..;0.1;1.97543001174927;99.9999979732841;42.293;13.59;54.489;4.05780246126833;..;1.73054506592533;79.3;41690;100
2022;YR2022;San Marino;SMR;..;..;..;..;100;70.36;6.89;97.732;..;..;..;..;..;100
2022;YR2022;Seychelles;SYC;..;..;..;14.877329826355;96.4188435589863;..;..;58.396;9.13512070605115;..;1.38078631653398;76;29610;100
2022;YR2022;Singapore;SGP;..;..;..;4.51349020004272;100;63.366;4.344;100;9.48012975645651;..;2.77056626777816;85.2;114620;100
2022;YR2022;Sint Maarten (Dutch part);SXM;..;..;..;..;..;..;..;100;..;..;..;77.141;47250;100
2022;YR2022;Slovak Republic;SVK;..;..;0.1;8.93595027923584;99.7871080625055;56.175;44.398;53.909;6.48652589440755;..;1.75731102032193;80.6;40370;100
2022;YR2022;Slovenia;SVN;..;..;0.1;1.04072999954224;99.5;54.245;9.255;55.751;6.60368960779096;..;1.18798601519501;84.1;50290;100
2022;YR2022;St. Kitts and Nevis;KNA;..;..;..;..;..;..;..;30.991;2.13819585790125;..;..;75.666;30330;100
2022;YR2022;St. Martin (French part);MAF;..;..;..;..;99.9263338252635;..;..;..;..;..;..;83.658;..;100
